tourney_date,tourney_name,surface,round,tourney_level,winner_hand,loser_hand,winner_rank,loser_rank,winner_ht,loser_ht,winner_age,loser_age,winner_name,loser_name
20100118,Australian Open,Hard,R128,G,R,R,36.0,341.0,180.0,183.0,26.0,18.0,Janko Tipsarevic,Ryan Harrison
20100118,Australian Open,Hard,R128,G,R,R,79.0,56.0,188.0,178.0,29.0,23.0,Taylor Dent,Fabio Fognini
20100118,Australian Open,Hard,R128,G,R,R,10.0,62.0,188.0,193.0,25.0,24.0,Jo-Wilfried Tsonga,Sergiy Stakhovsky
20100118,Australian Open,Hard,R128,G,R,R,114.0,16.0,188.0,180.0,22.0,28.0,Santiago Giraldo,Tommy Robredo
20100118,Australian Open,Hard,R128,G,R,L,86.0,78.0,190.0,190.0,28.0,22.0,Lukasz Kubot,Mischa Zverev
20100118,Australian Open,Hard,R128,G,R,R,92.0,99.0,180.0,183.0,26.0,27.0,Jan Hajek,Robby Ginepri
20100118,Australian Open,Hard,R128,G,R,R,75.0,69.0,185.0,188.0,22.0,23.0,Lukas Lacko,Leonardo Mayer
20100118,Australian Open,Hard,R128,G,R,R,103.0,34.0,188.0,188.0,23.0,23.0,Denis Istomin,Jeremy Chardy
20100118,Australian Open,Hard,R128,G,L,R,66.0,112.0,193.0,193.0,30.0,28.0,Michael Berrer,Kristof Vliegen
20100118,Australian Open,Hard,R128,G,R,R,58.0,180.0,185.0,194.0,28.0,24.0,Marco Chiudinelli,Marinko Matosevic
20100118,Australian Open,Hard,R128,G,R,R,3.0,74.0,188.0,185.0,23.0,24.0,Novak Djokovic,Daniel Gimeno Traver
20100118,Australian Open,Hard,R128,G,R,R,38.0,169.0,178.0,183.0,29.0,23.0,Benjamin Becker,Grega Zemlja
20100118,Australian Open,Hard,R128,G,R,R,6.0,175.0,178.0,183.0,29.0,28.0,Nikolay Davydenko,Dieter Kindlmann
20100118,Australian Open,Hard,R128,G,L,R,72.0,96.0,190.0,183.0,30.0,30.0,Michael Llodra,Martin Vassallo Arguello
20100118,Australian Open,Hard,R128,G,R,R,33.0,82.0,185.0,190.0,26.0,21.0,Juan Monaco,Ernests Gulbis
20100118,Australian Open,Hard,R128,G,L,R,134.0,84.0,175.0,193.0,33.0,26.0,Stefan Koubek,Rajeev Ram
20100118,Australian Open,Hard,R128,G,R,R,209.0,41.0,175.0,175.0,22.0,25.0,Ivan Sergeyev,Dudi Sela
20100118,Australian Open,Hard,R128,G,L,L,9.0,129.0,188.0,198.0,26.0,23.0,Fernando Verdasco,Carsten Ball
20100118,Australian Open,Hard,R128,G,R,R,18.0,68.0,175.0,178.0,28.0,25.0,David Ferrer,Frederico Gil
20100118,Australian Open,Hard,R128,G,R,R,31.0,83.0,183.0,183.0,25.0,28.0,Marcos Baghdatis,Paolo Lorenzi
20100118,Australian Open,Hard,R128,G,L,R,195.0,85.0,183.0,170.0,20.0,31.0,Donald Young,Christophe Rochus
20100118,Australian Open,Hard,R128,G,R,R,22.0,194.0,180.0,180.0,29.0,25.0,Lleyton Hewitt,Ricardo Hocevar
20100118,Australian Open,Hard,R128,G,R,R,32.0,71.0,175.0,180.0,29.0,32.0,Albert Montanes,Oscar Hernandez
20100118,Australian Open,Hard,R128,G,R,R,104.0,63.0,185.0,188.0,30.0,29.0,Stephane Robert,Potito Starace
20100118,Australian Open,Hard,R128,G,R,R,47.0,76.0,198.0,190.0,28.0,30.0,Victor Hanescu,Juan Ignacio Chela
20100118,Australian Open,Hard,R128,G,R,R,1.0,37.0,185.0,185.0,28.0,27.0,Roger Federer,Igor Andreev
20100118,Australian Open,Hard,R128,G,R,R,119.0,509.0,185.0,190.0,22.0,33.0,Illya Marchenko,Carlos Moya
20100118,Australian Open,Hard,R128,G,L,R,77.0,88.0,185.0,180.0,26.0,32.0,Alejandro Falla,Marcos Daniel
20100118,Australian Open,Hard,R128,G,R,R,20.0,52.0,183.0,185.0,28.0,24.0,Mikhail Youzhny,Richard Gasquet
20100118,Australian Open,Hard,R128,G,R,R,7.0,80.0,188.0,193.0,27.0,21.0,Andy Roddick,Thiemo De Bakker
20100118,Australian Open,Hard,R128,G,R,L,26.0,50.0,178.0,188.0,26.0,25.0,Philipp Kohlschreiber,Horacio Zeballos
20100118,Australian Open,Hard,R128,G,R,R,24.0,,193.0,,31.0,17.0,Ivan Ljubicic,Jason Kubler
20100118,Australian Open,Hard,R128,G,R,R,131.0,54.0,185.0,188.0,22.0,28.0,Andrey Golubev,Mardy Fish
20100118,Australian Open,Hard,R128,G,R,R,43.0,133.0,185.0,185.0,28.0,27.0,Julien Benneteau,David Guez
20100118,Australian Open,Hard,R128,G,R,R,113.0,8.0,190.0,193.0,24.0,25.0,Marcel Granollers,Robin Soderling
20100118,Australian Open,Hard,R128,G,R,R,12.0,251.0,193.0,188.0,23.0,22.0,Gael Monfils,Matthew Ebden
20100118,Australian Open,Hard,R128,G,R,R,224.0,73.0,180.0,180.0,22.0,26.0,Antonio Veic,Daniel Koellerer
20100118,Australian Open,Hard,R128,G,R,R,284.0,101.0,175.0,180.0,25.0,26.0,Louk Sorensen,Yen Hsun Lu
20100118,Australian Open,Hard,R128,G,R,R,28.0,49.0,206.0,190.0,25.0,26.0,John Isner,Andreas Seppi
20100118,Australian Open,Hard,R128,G,R,L,64.0,27.0,180.0,183.0,29.0,29.0,Florent Serra,Jurgen Melzer
20100118,Australian Open,Hard,R128,G,L,R,132.0,235.0,185.0,183.0,28.0,21.0,Jarkko Nieminen,Nick Lindahl
20100118,Australian Open,Hard,R128,G,R,R,57.0,98.0,188.0,183.0,33.0,24.0,Marc Gicquel,Simone Bolelli
20100118,Australian Open,Hard,R128,G,R,R,4.0,148.0,190.0,203.0,23.0,24.0,Andy Murray,Kevin Anderson
20100118,Australian Open,Hard,R128,G,R,R,5.0,90.0,198.0,173.0,21.0,32.0,Juan Martin del Potro,Michael Russell
20100118,Australian Open,Hard,R128,G,R,R,39.0,13.0,208.0,185.0,31.0,31.0,Ivo Karlovic,Radek Stepanek
20100118,Australian Open,Hard,R128,G,R,R,60.0,81.0,190.0,185.0,26.0,26.0,Florian Mayer,Philipp Petzschner
20100118,Australian Open,Hard,R128,G,R,R,45.0,55.0,185.0,173.0,30.0,32.0,James Blake,Arnaud Clement
20100118,Australian Open,Hard,R128,G,L,R,35.0,102.0,188.0,188.0,22.0,25.0,Thomaz Bellucci,Teymuraz Gabashvili
20100118,Australian Open,Hard,R128,G,L,R,46.0,48.0,188.0,180.0,28.0,24.0,Feliciano Lopez,Pablo Cuevas
20100118,Australian Open,Hard,R128,G,R,R,21.0,390.0,196.0,190.0,24.0,23.0,Tomas Berdych,Robin Haase
20100118,Australian Open,Hard,R128,G,R,R,53.0,91.0,185.0,196.0,22.0,23.0,Evgeny Korolev,Daniel Brands
20100118,Australian Open,Hard,R128,G,R,R,154.0,564.0,190.0,175.0,23.0,32.0,Marsel Ilhan,Sebastien Grosjean
20100118,Australian Open,Hard,R128,G,R,R,107.0,29.0,180.0,198.0,34.0,22.0,Rainer Schuettler,Sam Querrey
20100118,Australian Open,Hard,R128,G,R,R,14.0,67.0,198.0,178.0,21.0,37.0,Marin Cilic,Fabrice Santoro
20100118,Australian Open,Hard,R128,G,R,R,289.0,173.0,193.0,188.0,17.0,20.0,Bernard Tomic,Guillaume Rufin
20100118,Australian Open,Hard,R128,G,R,R,100.0,51.0,180.0,190.0,28.0,27.0,Igor Kunitsyn,Jose Acasuso
20100118,Australian Open,Hard,R128,G,R,R,19.0,44.0,183.0,188.0,25.0,27.0,Stan Wawrinka,Guillermo Garcia Lopez
20100118,Australian Open,Hard,R128,G,R,R,30.0,94.0,193.0,188.0,24.0,33.0,Viktor Troicki,Nicolas Lapentti
20100118,Australian Open,Hard,R128,G,R,R,11.0,59.0,183.0,168.0,29.0,29.0,Fernando Gonzalez,Olivier Rochus
20100201,Santiago,Clay,QF,A,R,R,29.0,73.0,185.0,183.0,26.0,30.0,Juan Monaco,Peter Luczak
20100201,Zagreb,Hard,R32,A,L,R,32.0,93.0,183.0,196.0,29.0,23.0,Jurgen Melzer,Daniel Brands
20100201,Zagreb,Hard,R32,A,R,R,33.0,183.0,208.0,180.0,31.0,22.0,Ivo Karlovic,Antonio Veic
20100201,Zagreb,Hard,R32,A,R,L,187.0,191.0,,183.0,22.0,22.0,Alexandre Sidorenko,Ruben Bemelmans
20100201,Zagreb,Hard,R32,A,R,R,75.0,105.0,180.0,185.0,26.0,23.0,Daniel Koellerer,Andrey Golubev
20100201,Zagreb,Hard,R32,A,R,R,10.0,81.0,198.0,180.0,21.0,26.0,Marin Cilic,Jan Hajek
20100201,Santiago,Clay,F,A,L,R,35.0,29.0,188.0,185.0,22.0,26.0,Thomaz Bellucci,Juan Monaco
20100201,Santiago,Clay,SF,A,R,R,29.0,208.0,185.0,193.0,26.0,22.0,Juan Monaco,Joao Souza
20100201,Santiago,Clay,SF,A,L,R,35.0,11.0,188.0,183.0,22.0,30.0,Thomaz Bellucci,Fernando Gonzalez
20100201,Santiago,Clay,QF,A,R,R,208.0,129.0,193.0,175.0,22.0,31.0,Joao Souza,Alberto Martin
20100201,Santiago,Clay,R16,A,R,R,79.0,49.0,183.0,190.0,24.0,27.0,Eduardo Schwank,Jose Acasuso
20100201,Santiago,Clay,QF,A,R,R,11.0,112.0,183.0,190.0,30.0,24.0,Fernando Gonzalez,Marcel Granollers
20100201,Santiago,Clay,R16,A,R,R,29.0,77.0,185.0,190.0,26.0,30.0,Juan Monaco,Juan Ignacio Chela
20100201,Santiago,Clay,R16,A,R,R,73.0,158.0,183.0,185.0,30.0,30.0,Peter Luczak,David Marrero
20100201,Santiago,Clay,R16,A,R,L,129.0,138.0,175.0,175.0,31.0,29.0,Alberto Martin,Ricardo Mello
20100201,Santiago,Clay,R16,A,R,R,208.0,119.0,193.0,183.0,22.0,22.0,Joao Souza,Pere Riba
20100201,Santiago,Clay,R16,A,L,R,35.0,143.0,188.0,190.0,22.0,27.0,Thomaz Bellucci,Paul Capdeville
20100201,Santiago,Clay,R16,A,R,R,11.0,156.0,183.0,183.0,30.0,32.0,Fernando Gonzalez,Ruben Ramirez Hidalgo
20100201,Zagreb,Hard,R32,A,R,R,56.0,90.0,168.0,180.0,29.0,28.0,Olivier Rochus,Igor Kunitsyn
20100201,Santiago,Clay,R16,A,R,R,112.0,61.0,190.0,190.0,24.0,28.0,Marcel Granollers,Lukasz Kubot
20100201,Santiago,Clay,QF,A,L,R,35.0,79.0,188.0,183.0,22.0,24.0,Thomaz Bellucci,Eduardo Schwank
20100201,Zagreb,Hard,R32,A,R,R,102.0,109.0,185.0,183.0,22.0,24.0,Illya Marchenko,Simone Bolelli
20100201,Zagreb,Hard,QF,A,L,R,65.0,31.0,193.0,193.0,30.0,24.0,Michael Berrer,Viktor Troicki
20100201,Zagreb,Hard,R32,A,L,R,65.0,36.0,193.0,180.0,30.0,26.0,Michael Berrer,Janko Tipsarevic
20100201,Zagreb,Hard,F,A,R,L,10.0,65.0,198.0,193.0,21.0,30.0,Marin Cilic,Michael Berrer
20100201,Santiago,Clay,R32,A,R,R,29.0,98.0,185.0,183.0,26.0,30.0,Juan Monaco,Nicolas Massu
20100201,Zagreb,Hard,SF,A,L,R,65.0,84.0,193.0,185.0,30.0,26.0,Michael Berrer,Philipp Petzschner
20100201,Zagreb,Hard,SF,A,R,L,10.0,32.0,198.0,183.0,21.0,29.0,Marin Cilic,Jurgen Melzer
20100201,Zagreb,Hard,QF,A,R,R,84.0,72.0,185.0,185.0,26.0,22.0,Philipp Petzschner,Lukas Lacko
20100201,Zagreb,Hard,QF,A,L,R,32.0,102.0,183.0,185.0,29.0,22.0,Jurgen Melzer,Illya Marchenko
20100201,Zagreb,Hard,QF,A,R,R,10.0,33.0,198.0,208.0,21.0,31.0,Marin Cilic,Ivo Karlovic
20100201,Zagreb,Hard,R16,A,R,R,72.0,24.0,185.0,193.0,22.0,31.0,Lukas Lacko,Ivan Ljubicic
20100201,Zagreb,Hard,R16,A,R,R,84.0,41.0,185.0,178.0,26.0,29.0,Philipp Petzschner,Benjamin Becker
20100201,Zagreb,Hard,R16,A,R,R,31.0,124.0,193.0,183.0,24.0,22.0,Viktor Troicki,Mikhail Kukushkin
20100201,Zagreb,Hard,R16,A,L,R,65.0,544.0,193.0,,30.0,23.0,Michael Berrer,Petar Jelenic
20100201,Zagreb,Hard,R16,A,R,R,102.0,153.0,185.0,183.0,22.0,25.0,Illya Marchenko,Ivan Dodig
20100201,Zagreb,Hard,R16,A,L,R,32.0,56.0,183.0,168.0,29.0,29.0,Jurgen Melzer,Olivier Rochus
20100201,Zagreb,Hard,R16,A,R,R,33.0,187.0,208.0,,31.0,22.0,Ivo Karlovic,Alexandre Sidorenko
20100201,Zagreb,Hard,R16,A,R,R,10.0,75.0,198.0,180.0,21.0,26.0,Marin Cilic,Daniel Koellerer
20100201,Zagreb,Hard,R32,A,R,R,72.0,91.0,185.0,188.0,22.0,23.0,Lukas Lacko,Denis Istomin
20100201,Zagreb,Hard,R32,A,R,R,84.0,87.0,185.0,170.0,26.0,31.0,Philipp Petzschner,Christophe Rochus
20100201,Zagreb,Hard,R32,A,R,L,41.0,242.0,178.0,180.0,29.0,29.0,Benjamin Becker,Andreas Vinciguerra
20100201,Zagreb,Hard,R32,A,R,R,31.0,96.0,193.0,180.0,24.0,34.0,Viktor Troicki,Rainer Schuettler
20100201,Zagreb,Hard,R32,A,R,L,124.0,82.0,183.0,190.0,22.0,22.0,Mikhail Kukushkin,Mischa Zverev
20100201,Zagreb,Hard,R32,A,R,R,544.0,176.0,,193.0,23.0,25.0,Petar Jelenic,Ilija Bozoljac
20100201,Zagreb,Hard,R32,A,R,R,153.0,50.0,183.0,185.0,25.0,22.0,Ivan Dodig,Evgeny Korolev
20100201,Santiago,Clay,R32,A,R,R,77.0,223.0,190.0,178.0,30.0,25.0,Juan Ignacio Chela,Jorge Aguilar
20100201,Zagreb,Hard,R32,A,R,R,24.0,60.0,193.0,173.0,31.0,32.0,Ivan Ljubicic,Arnaud Clement
20100201,Santiago,Clay,R32,A,R,R,73.0,64.0,183.0,188.0,30.0,29.0,Peter Luczak,Potito Starace
20100201,Johannesburg,Hard,R16,A,L,R,39.0,117.0,188.0,188.0,28.0,23.0,Feliciano Lopez,Blaz Kavcic
20100201,Johannesburg,Hard,R16,A,R,R,125.0,375.0,180.0,180.0,26.0,27.0,Yen Hsun Lu,Raven Klaasen
20100201,Johannesburg,Hard,R16,A,R,R,13.0,121.0,193.0,193.0,23.0,24.0,Gael Monfils,Josselin Ouanna
20100201,Johannesburg,Hard,R32,A,R,R,18.0,131.0,175.0,180.0,28.0,28.0,David Ferrer,Karol Beck
20100201,Johannesburg,Hard,R32,A,R,R,316.0,126.0,173.0,183.0,28.0,28.0,Filip Prpic,Ivan Navarro
20100201,Johannesburg,Hard,R32,A,R,R,134.0,115.0,178.0,180.0,28.0,21.0,Thiago Alves,Alexandr Dolgopolov
20100201,Santiago,Clay,R32,A,R,R,158.0,257.0,185.0,,30.0,26.0,David Marrero,Juan Martin Aranguren
20100201,Johannesburg,Hard,R32,A,R,R,162.0,106.0,180.0,185.0,25.0,30.0,Somdev Devvarman,Xavier Malisse
20100201,Johannesburg,Hard,R32,A,R,R,139.0,104.0,178.0,178.0,26.0,26.0,Laurent Recouderc,Steve Darcis
20100201,Johannesburg,Hard,R32,A,R,R,290.0,247.0,196.0,185.0,26.0,32.0,Izak Van Der Merwe,Noam Okun
20100201,Johannesburg,Hard,R32,A,R,R,100.0,166.0,185.0,188.0,30.0,24.0,Stephane Robert,Brendan Evans
20100201,Johannesburg,Hard,R32,A,R,R,83.0,233.0,193.0,180.0,26.0,30.0,Rajeev Ram,Rik De Voest
20100201,Johannesburg,Hard,R32,A,R,R,128.0,409.0,175.0,,30.0,24.0,Bjorn Phau,Fritz Wolmarans
20100201,Johannesburg,Hard,R32,A,R,R,117.0,147.0,188.0,188.0,23.0,29.0,Blaz Kavcic,Thierry Ascione
20100201,Johannesburg,Hard,R32,A,L,R,39.0,234.0,188.0,185.0,28.0,27.0,Feliciano Lopez,Benjamin Balleret
20100201,Johannesburg,Hard,R32,A,R,L,125.0,127.0,180.0,185.0,26.0,29.0,Yen Hsun Lu,Jarkko Nieminen
20100201,Johannesburg,Hard,R32,A,R,R,375.0,132.0,180.0,185.0,27.0,27.0,Raven Klaasen,David Guez
20100201,Johannesburg,Hard,R32,A,R,R,121.0,118.0,193.0,185.0,24.0,31.0,Josselin Ouanna,Harel Levy
20100201,Johannesburg,Hard,R32,A,R,R,13.0,154.0,193.0,183.0,23.0,32.0,Gael Monfils,Dominik Hrbaty
20100201,Johannesburg,Hard,R16,A,R,R,83.0,128.0,193.0,175.0,26.0,30.0,Rajeev Ram,Bjorn Phau
20100201,Johannesburg,Hard,R16,A,R,R,100.0,290.0,185.0,196.0,30.0,26.0,Stephane Robert,Izak Van Der Merwe
20100201,Johannesburg,Hard,R32,A,R,R,141.0,53.0,196.0,185.0,25.0,28.0,Dustin Brown,Marco Chiudinelli
20100201,Johannesburg,Hard,R16,A,R,R,162.0,134.0,180.0,178.0,25.0,28.0,Somdev Devvarman,Thiago Alves
20100201,Johannesburg,Hard,R16,A,R,R,141.0,139.0,196.0,178.0,25.0,26.0,Dustin Brown,Laurent Recouderc
20100201,Santiago,Clay,R32,A,R,R,129.0,89.0,175.0,180.0,31.0,32.0,Alberto Martin,Marcos Daniel
20100201,Santiago,Clay,R32,A,R,R,119.0,107.0,183.0,183.0,22.0,30.0,Pere Riba,Santiago Ventura
20100201,Santiago,Clay,R32,A,R,R,208.0,63.0,193.0,185.0,22.0,29.0,Joao Souza,Simon Greul
20100201,Santiago,Clay,R32,A,R,R,49.0,517.0,190.0,183.0,27.0,22.0,Jose Acasuso,Hans Podlipnik Castillo
20100201,Santiago,Clay,R32,A,R,R,79.0,86.0,183.0,183.0,24.0,28.0,Eduardo Schwank,Paolo Lorenzi
20100201,Santiago,Clay,R32,A,R,R,143.0,395.0,190.0,,27.0,20.0,Paul Capdeville,Cristobal Saavedra Corvalan
20100201,Santiago,Clay,R32,A,L,R,35.0,97.0,188.0,188.0,22.0,33.0,Thomaz Bellucci,Nicolas Lapentti
20100201,Santiago,Clay,R32,A,R,L,61.0,51.0,190.0,188.0,28.0,25.0,Lukasz Kubot,Horacio Zeballos
20100201,Santiago,Clay,R32,A,R,R,112.0,99.0,190.0,183.0,24.0,30.0,Marcel Granollers,Martin Vassallo Arguello
20100201,Santiago,Clay,R32,A,L,R,138.0,47.0,175.0,180.0,29.0,24.0,Ricardo Mello,Pablo Cuevas
20100201,Johannesburg,Hard,R16,A,R,R,18.0,316.0,175.0,173.0,28.0,28.0,David Ferrer,Filip Prpic
20100201,Santiago,Clay,R32,A,R,R,11.0,71.0,183.0,180.0,30.0,32.0,Fernando Gonzalez,Oscar Hernandez
20100201,Johannesburg,Hard,F,A,L,R,39.0,100.0,188.0,185.0,28.0,30.0,Feliciano Lopez,Stephane Robert
20100201,Johannesburg,Hard,SF,A,R,R,100.0,18.0,185.0,175.0,30.0,28.0,Stephane Robert,David Ferrer
20100201,Johannesburg,Hard,SF,A,L,R,39.0,13.0,188.0,193.0,28.0,23.0,Feliciano Lopez,Gael Monfils
20100201,Johannesburg,Hard,QF,A,R,R,18.0,162.0,175.0,180.0,28.0,25.0,David Ferrer,Somdev Devvarman
20100201,Johannesburg,Hard,QF,A,R,R,100.0,141.0,185.0,196.0,30.0,25.0,Stephane Robert,Dustin Brown
20100201,Johannesburg,Hard,QF,A,L,R,39.0,83.0,188.0,193.0,28.0,26.0,Feliciano Lopez,Rajeev Ram
20100201,Johannesburg,Hard,QF,A,R,R,13.0,125.0,193.0,180.0,23.0,26.0,Gael Monfils,Yen Hsun Lu
20100201,Santiago,Clay,R32,A,R,R,156.0,120.0,183.0,185.0,32.0,28.0,Ruben Ramirez Hidalgo,Victor Crivoi
20100208,Rotterdam,Hard,F,A,R,R,8.0,20.0,193.0,183.0,25.0,28.0,Robin Soderling,Mikhail Youzhny
20100208,San Jose,Hard,R32,A,R,L,7.0,226.0,188.0,183.0,27.0,26.0,Andy Roddick,Ryler Deheart
20100208,San Jose,Hard,R32,A,R,R,76.0,98.0,188.0,190.0,23.0,21.0,Leonardo Mayer,Ernests Gulbis
20100208,San Jose,Hard,R32,A,R,R,77.0,263.0,188.0,178.0,29.0,27.0,Taylor Dent,Alex Bogomolov Jr
20100208,San Jose,Hard,R32,A,R,L,23.0,109.0,196.0,180.0,24.0,24.0,Tomas Berdych,Wayne Odesnik
20100208,San Jose,Hard,R32,A,R,R,107.0,14.0,185.0,185.0,30.0,31.0,Xavier Malisse,Radek Stepanek
20100208,San Jose,Hard,R32,A,R,R,78.0,202.0,173.0,185.0,32.0,29.0,Michael Russell,Kyu Tae Im
20100208,Rotterdam,Hard,SF,A,R,R,8.0,6.0,193.0,178.0,25.0,29.0,Robin Soderling,Nikolay Davydenko
20100208,San Jose,Hard,R32,A,L,R,129.0,332.0,185.0,,29.0,26.0,Jarkko Nieminen,Lars Poerschke
20100208,Rotterdam,Hard,SF,A,R,R,20.0,2.0,183.0,188.0,28.0,23.0,Mikhail Youzhny,Novak Djokovic
20100208,Rotterdam,Hard,R16,A,L,R,32.0,46.0,183.0,190.0,29.0,26.0,Jurgen Melzer,Andreas Seppi
20100208,Rotterdam,Hard,QF,A,R,R,8.0,38.0,193.0,185.0,25.0,28.0,Robin Soderling,Julien Benneteau
20100208,Rotterdam,Hard,QF,A,R,R,20.0,13.0,183.0,193.0,28.0,23.0,Mikhail Youzhny,Gael Monfils
20100208,Rotterdam,Hard,QF,A,R,R,2.0,63.0,188.0,190.0,23.0,26.0,Novak Djokovic,Florian Mayer
20100208,Rotterdam,Hard,R16,A,R,R,6.0,36.0,178.0,183.0,29.0,25.0,Nikolay Davydenko,Marcos Baghdatis
20100208,Rotterdam,Hard,R16,A,R,R,8.0,245.0,193.0,190.0,25.0,22.0,Robin Soderling,Igor Sijsling
20100208,Rotterdam,Hard,R16,A,R,L,38.0,62.0,185.0,193.0,28.0,30.0,Julien Benneteau,Michael Berrer
20100208,Rotterdam,Hard,R16,A,R,R,20.0,138.0,183.0,190.0,28.0,23.0,Mikhail Youzhny,Marsel Ilhan
20100208,Rotterdam,Hard,R16,A,R,R,13.0,82.0,193.0,193.0,23.0,21.0,Gael Monfils,Thiemo De Bakker
20100208,Rotterdam,Hard,R16,A,R,R,63.0,15.0,190.0,180.0,26.0,28.0,Florian Mayer,Tommy Robredo
20100208,Rotterdam,Hard,QF,A,R,L,6.0,32.0,178.0,183.0,29.0,29.0,Nikolay Davydenko,Jurgen Melzer
20100208,San Jose,Hard,R32,A,R,R,31.0,103.0,198.0,188.0,22.0,25.0,Sam Querrey,Teymuraz Gabashvili
20100208,San Jose,Hard,F,A,L,R,11.0,7.0,188.0,188.0,26.0,27.0,Fernando Verdasco,Andy Roddick
20100208,San Jose,Hard,R32,A,R,R,45.0,100.0,175.0,188.0,25.0,22.0,Dudi Sela,Santiago Giraldo
20100208,Rotterdam,Hard,R16,A,R,R,2.0,54.0,188.0,185.0,23.0,28.0,Novak Djokovic,Marco Chiudinelli
20100208,San Jose,Hard,SF,A,L,R,11.0,96.0,188.0,188.0,26.0,23.0,Fernando Verdasco,Denis Istomin
20100208,San Jose,Hard,SF,A,R,R,7.0,31.0,188.0,198.0,27.0,22.0,Andy Roddick,Sam Querrey
20100208,San Jose,Hard,QF,A,L,R,11.0,255.0,188.0,175.0,26.0,20.0,Fernando Verdasco,Ricardas Berankis
20100208,San Jose,Hard,QF,A,R,R,96.0,29.0,188.0,178.0,23.0,26.0,Denis Istomin,Philipp Kohlschreiber
20100208,San Jose,Hard,QF,A,R,R,31.0,78.0,198.0,173.0,22.0,32.0,Sam Querrey,Michael Russell
20100208,San Jose,Hard,QF,A,R,R,7.0,23.0,188.0,196.0,27.0,24.0,Andy Roddick,Tomas Berdych
20100208,San Jose,Hard,R16,A,L,R,11.0,40.0,188.0,178.0,26.0,29.0,Fernando Verdasco,Benjamin Becker
20100208,San Jose,Hard,R16,A,R,R,255.0,126.0,175.0,175.0,20.0,30.0,Ricardas Berankis,Bjorn Phau
20100208,San Jose,Hard,R16,A,R,R,96.0,17.0,188.0,188.0,23.0,32.0,Denis Istomin,Tommy Haas
20100208,San Jose,Hard,R16,A,R,R,29.0,45.0,178.0,175.0,26.0,25.0,Philipp Kohlschreiber,Dudi Sela
20100208,San Jose,Hard,R16,A,R,R,31.0,77.0,198.0,188.0,22.0,29.0,Sam Querrey,Taylor Dent
20100208,San Jose,Hard,R16,A,R,R,78.0,107.0,173.0,185.0,32.0,30.0,Michael Russell,Xavier Malisse
20100208,San Jose,Hard,R16,A,R,L,23.0,129.0,196.0,185.0,24.0,29.0,Tomas Berdych,Jarkko Nieminen
20100208,San Jose,Hard,R16,A,R,R,7.0,76.0,188.0,188.0,27.0,23.0,Andy Roddick,Leonardo Mayer
20100208,San Jose,Hard,R32,A,L,R,11.0,113.0,188.0,180.0,26.0,26.0,Fernando Verdasco,Yen Hsun Lu
20100208,San Jose,Hard,R32,A,R,R,40.0,304.0,178.0,175.0,29.0,22.0,Benjamin Becker,Tim Smyczek
20100208,San Jose,Hard,R32,A,R,R,255.0,101.0,175.0,183.0,20.0,27.0,Ricardas Berankis,Robby Ginepri
20100208,San Jose,Hard,R32,A,R,R,126.0,42.0,175.0,188.0,30.0,23.0,Bjorn Phau,Jeremy Chardy
20100208,San Jose,Hard,R32,A,R,R,17.0,1461.0,188.0,193.0,32.0,19.0,Tommy Haas,Devin Britton
20100208,San Jose,Hard,R32,A,R,R,96.0,326.0,188.0,183.0,23.0,18.0,Denis Istomin,Ryan Harrison
20100208,San Jose,Hard,R32,A,R,R,29.0,79.0,178.0,193.0,26.0,26.0,Philipp Kohlschreiber,Rajeev Ram
20100208,Rotterdam,Hard,R32,A,R,L,6.0,33.0,178.0,188.0,29.0,28.0,Nikolay Davydenko,Feliciano Lopez
20100208,Rotterdam,Hard,R32,A,R,R,46.0,142.0,190.0,185.0,26.0,27.0,Andreas Seppi,Stephane Bohli
20100208,Costa Do Sauipe,Clay,R32,A,R,R,22.0,74.0,183.0,183.0,30.0,24.0,Juan Carlos Ferrero,Eduardo Schwank
20100208,Costa Do Sauipe,Clay,R16,A,L,R,135.0,44.0,175.0,198.0,29.0,29.0,Ricardo Mello,Victor Hanescu
20100208,Costa Do Sauipe,Clay,R16,A,L,R,28.0,81.0,188.0,185.0,22.0,25.0,Thomaz Bellucci,Daniel Gimeno Traver
20100208,Costa Do Sauipe,Clay,R16,A,R,R,295.0,80.0,183.0,190.0,27.0,30.0,Carlos Berlocq,Juan Ignacio Chela
20100208,Costa Do Sauipe,Clay,R16,A,R,R,22.0,99.0,183.0,183.0,30.0,30.0,Juan Carlos Ferrero,Nicolas Massu
20100208,Costa Do Sauipe,Clay,R32,A,R,R,30.0,64.0,175.0,185.0,29.0,29.0,Albert Montanes,Simon Greul
20100208,Costa Do Sauipe,Clay,R32,A,R,R,56.0,75.0,190.0,180.0,28.0,32.0,Lukasz Kubot,Oscar Hernandez
20100208,Costa Do Sauipe,Clay,R32,A,R,R,57.0,102.0,178.0,183.0,23.0,30.0,Fabio Fognini,Martin Vassallo Arguello
20100208,Costa Do Sauipe,Clay,R32,A,R,R,41.0,65.0,185.0,188.0,27.0,29.0,Igor Andreev,Potito Starace
20100208,Costa Do Sauipe,Clay,R32,A,R,R,124.0,89.0,178.0,180.0,26.0,32.0,Rui Machado,Marcos Daniel
20100208,Costa Do Sauipe,Clay,R32,A,R,R,88.0,163.0,178.0,180.0,25.0,24.0,Frederico Gil,Pablo Andujar
